Customer ID,Gender,Age,Age_Segment,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Pop_Category,Number of Referrals,Is_Loyal_Referrer,Tenure in Months,Tenure_Segment,Offer,Phone Service,Multiple Lines,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Is_Fiber,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Streaming_Count,Service_Bundle_Score,Contract,Contract_Risk,Paperless Billing,Payment Method,Is_Digital_Native,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Has_Credit_Adjustment,Revenue_Per_Month,Refund_Rate,Extra_Charges_Ratio,Est_CLTV,Is_High_Value,Customer Status,Is_Churned,Churn Category,Churn Reason,Churn_Probability,Churn_Risk_Tier
9715-SBVSU,Male,20,Young Adult,Yes,1,Loma Linda,92354,34.049315,-117.255974,18068,High,3,1,14,1-2Y,No Offer,Yes,No,10.74,Yes,DSL,0,59.0,Yes,Yes,No,No,No,Yes,Yes,No,2,4,Two Year,1,Yes,Bank Withdrawal,1,61.4,815.55,0.0,20,150.36,985.91,0,70.42214285714286,0.0,0.17279467699891474,2780.3773584905657,0,Stayed,0,Not Churned,Not Churned,0.012153318848119554,Low Risk
9715-WZCLW,Male,28,Young Adult,Yes,2,Fontana,92335,34.087558,-117.464096,82630,Very High,7,1,71,4-6Y,Offer A,Yes,Yes,39.09,Yes,Fiber Optic,1,69.0,Yes,No,No,No,Yes,Yes,Yes,Yes,3,5,Two Year,1,Yes,Bank Withdrawal,1,97.2,6910.3,0.0,0,2775.39,9685.69,0,136.41816901408453,0.0,0.28654540874217527,4401.509433962265,1,Stayed,0,Not Churned,Not Churned,0.012207998588084612,Low Risk
9717-IOAAF,Male,54,Senior,No,1,Rocklin,95677,38.7904,-121.236973,21510,High,0,0,27,2-4Y,No Offer,Yes,Yes,2.65,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,Two Year,1,Yes,Credit Card,0,25.85,788.55,0.0,0,71.55,860.1,0,31.855555555555558,0.0,0.0831880013951866,1170.5660377358492,0,Stayed,0,Not Churned,Not Churned,0.02409547482640635,Low Risk
9717-QEBGU,Male,51,Senior,No,0,Leggett,95585,39.873371,-123.741474,321,Low,0,0,2,<6M,Offer E,Yes,No,1.57,Yes,Fiber Optic,1,26.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,70.3,144.0,0.0,0,3.14,147.14,0,73.57,0.0,0.021340220198450457,3183.3962264150937,0,Joined,0,Not Churned,Not Churned,0.9727666408392491,Critical Risk
9720-JJJOR,Male,20,Young Adult,Yes,0,San Ysidro,92173,32.555828,-117.040073,28488,High,8,1,41,2-4Y,No Offer,Yes,No,2.43,Yes,DSL,0,69.0,Yes,Yes,Yes,No,No,No,Yes,Yes,1,6,One Year,2,Yes,Bank Withdrawal,1,60.3,2511.3,0.0,0,99.63,2610.93,0,63.68121951219512,0.0,0.0381588169732624,2730.5660377358486,0,Stayed,0,Not Churned,Not Churned,0.0532649858192574,Low Risk
9722-UJOJR,Male,36,Adult,Yes,0,Blairsden Graeagle,96103,39.783747,-120.661032,1839,Low,1,0,29,2-4Y,No Offer,Yes,No,11.24,Yes,Fiber Optic,1,16.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,70.75,1974.8,0.0,0,325.96,2300.76,0,79.33655172413793,0.0,0.14167492480745492,3203.7735849056603,0,Churned,1,Price,Price too high,0.8515538722451792,Critical Risk
9725-SCPZG,Male,47,Senior,No,0,South Lake Tahoe,96150,38.911577,-120.106169,33038,High,0,0,1,<6M,Offer E,Yes,No,1.13,Yes,Fiber Optic,1,6.0,No,No,No,No,Yes,Yes,Yes,Yes,3,3,Month-to-Month,3,Yes,Bank Withdrawal,1,90.85,90.85,0.0,0,1.13,91.98,0,91.98,0.0,0.012285279408567077,4113.962264150942,1,Churned,1,Price,Price too high,0.9960765726620958,Critical Risk
9728-FTTVZ,Female,44,Adult,No,0,Williams,95987,39.117537,-122.284654,4579,Medium,0,0,1,<6M,No Offer,Yes,No,23.72,Yes,Fiber Optic,1,19.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,69.2,69.2,0.0,0,23.72,92.92,0,92.92,0.0,0.25527335342229873,3133.5849056603774,0,Churned,1,Dissatisfaction,Lack of self-service on Website,0.9970525763430526,Critical Risk
9730-DRTMJ,Male,26,Young Adult,Yes,0,Coarsegold,93614,37.212191,-119.749323,9395,Medium,10,1,32,2-4Y,No Offer,Yes,Yes,15.41,Yes,DSL,0,46.0,Yes,No,No,Yes,Yes,No,No,Yes,1,6,One Year,2,Yes,Credit Card,0,72.8,2333.05,0.0,0,493.12,2826.17,0,88.3178125,0.0,0.17448348825442206,3296.603773584905,0,Stayed,0,Not Churned,Not Churned,0.007661808987327039,Low Risk
9732-EQMWY,Female,20,Young Adult,Yes,0,Concord,94518,37.950248,-122.022455,27394,High,1,0,49,4-6Y,No Offer,Yes,No,12.39,Yes,Fiber Optic,1,46.0,No,Yes,Yes,No,Yes,Yes,Yes,No,3,4,Month-to-Month,3,No,Bank Withdrawal,0,99.4,5025.0,0.0,10,607.11,5642.11,0,115.14510204081633,0.0,0.10937574772558493,4501.132075471699,1,Stayed,0,Not Churned,Not Churned,0.5716893849671014,Medium Risk
9732-KPKBW,Male,49,Senior,No,0,Oroville,95966,39.473896,-121.415927,28382,High,0,0,1,<6M,No Offer,Yes,No,31.16,Yes,DSL,0,11.0,Yes,No,No,Yes,No,No,No,Yes,0,5,Month-to-Month,3,Yes,Bank Withdrawal,1,53.95,53.95,0.0,0,31.16,85.11,0,85.11,0.0,0.36611444013629424,2443.0188679245284,0,Churned,1,Price,Extra data charges,0.9809590304679757,Critical Risk
9732-OUYRN,Female,54,Senior,Yes,0,Union City,94587,37.59485,-122.051521,66472,Very High,3,1,49,4-6Y,Offer B,Yes,No,13.13,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,No,Credit Card,0,19.0,918.7,0.0,0,643.37,1562.07,0,31.878979591836732,0.0,0.41187014666436206,860.3773584905659,0,Stayed,0,Not Churned,Not Churned,0.013463584481305513,Low Risk
9734-UYXQI,Female,27,Young Adult,No,0,Fallbrook,92028,33.362575,-117.299644,42239,Very High,0,0,2,<6M,No Offer,Yes,Yes,24.83,Yes,Cable,0,52.0,No,No,No,No,No,No,Yes,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,49.4,106.55,0.0,0,49.66,156.21,0,78.105,0.0,0.3179053837782472,2236.9811320754716,0,Churned,1,Competitor,Competitor made better offer,0.986336827307806,Critical Risk
9734-YWGEX,Female,27,Young Adult,No,0,South San Francisco,94080,37.654436,-122.426468,60599,Very High,0,0,9,6-12M,No Offer,Yes,Yes,38.76,Yes,Fiber Optic,1,82.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,No,Credit Card,0,98.3,923.5,0.0,0,348.84,1272.34,0,141.3711111111111,0.0,0.2741719980508355,4451.32075471698,1,Churned,1,Price,Price too high,0.7721986850839493,High Risk
9738-QLWTP,Male,47,Senior,No,0,Santa Ysabel,92070,33.174725,-116.743329,1143,Low,0,0,39,2-4Y,No Offer,Yes,No,35.13,Yes,Fiber Optic,1,29.0,No,No,Yes,Yes,No,No,No,Yes,0,5,One Year,2,No,Bank Withdrawal,0,81.9,3219.75,0.0,0,1370.07,4589.82,0,117.6876923076923,0.0,0.29850190203537397,3708.679245283019,0,Stayed,0,Not Churned,Not Churned,0.2083578472608805,Low Risk
9739-JLPQJ,Female,58,Senior,Yes,1,Long Beach,90822,33.778436,-118.118648,425,Low,9,1,72,4-6Y,No Offer,Yes,Yes,33.37,Yes,Fiber Optic,1,16.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,No,Credit Card,0,117.5,8670.1,47.55,0,2402.64,11025.19,0,153.1276388888889,0.00431285084429384,0.21792277502700633,5320.754716981131,1,Stayed,0,Not Churned,Not Churned,0.013688975345286252,Low Risk
9741-YLNTD,Male,37,Adult,No,0,Greenfield,93927,36.248708,-121.386617,14204,Medium,0,0,6,<6M,No Offer,Yes,Yes,43.37,Yes,Fiber Optic,1,12.0,No,No,No,Yes,No,Yes,Yes,Yes,2,5,Month-to-Month,3,Yes,Bank Withdrawal,1,87.95,522.35,0.0,0,260.22,782.57,0,130.42833333333334,0.0,0.3325197745888547,3982.6415094339623,0,Stayed,0,Not Churned,Not Churned,0.7549273757170696,High Risk
9742-XOKTS,Male,60,Senior,Yes,1,Santa Clara,95050,37.351214,-121.952417,36349,Very High,10,1,67,4-6Y,Offer A,Yes,Yes,18.29,Yes,Fiber Optic,1,11.0,Yes,Yes,No,Yes,No,No,No,Yes,0,7,One Year,2,No,Bank Withdrawal,0,89.55,6038.55,33.76,0,1225.43,7230.22,0,107.91373134328359,0.004669290837623198,0.16948723551980438,4055.0943396226407,0,Stayed,0,Not Churned,Not Churned,0.010950309713377147,Low Risk
9743-DQKQW,Male,28,Young Adult,No,0,Escalon,95320,37.818543,-121.006907,11474,Medium,0,0,3,<6M,Offer E,No,No,0.0,Yes,DSL,0,69.0,No,No,No,No,No,No,No,Yes,0,2,Month-to-Month,3,No,Bank Withdrawal,0,25.1,79.8,0.0,0,0.0,79.8,0,26.599999999999998,0.0,0.0,1136.6037735849059,0,Joined,0,Not Churned,Not Churned,0.9605379370214877,Critical Risk
9746-MDMBK,Male,58,Senior,Yes,1,Manton,96059,40.426679,-121.850421,598,Low,7,1,47,2-4Y,No Offer,Yes,Yes,9.19,Yes,Fiber Optic,1,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,One Year,2,Yes,Bank Withdrawal,1,113.45,5317.8,0.0,0,431.93,5749.73,0,122.33468085106382,0.0,0.07512178832745191,5137.358490566038,1,Stayed,0,Not Churned,Not Churned,0.016839949632160914,Low Risk
9746-UGFAC,Female,50,Senior,No,0,Carlotta,95528,40.497283,-123.93037,1072,Low,0,0,22,1-2Y,Offer D,Yes,No,10.25,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,No,Bank Withdrawal,0,20.85,450.65,0.0,0,225.5,676.15,0,30.73409090909091,0.0,0.3335058788730311,944.1509433962265,0,Stayed,0,Not Churned,Not Churned,0.08923098353468234,Low Risk
9746-YKGXB,Male,48,Senior,Yes,2,Sacramento,95838,38.646096,-121.442433,34894,High,9,1,52,4-6Y,No Offer,No,No,0.0,Yes,DSL,0,19.0,Yes,No,Yes,No,No,Yes,Yes,Yes,2,4,One Year,2,No,Bank Withdrawal,0,0.0,2276.1,23.5,0,0.0,2252.6,1,43.31923076923077,0.010432389239101484,0.0,0.0,0,Stayed,0,Not Churned,Not Churned,0.019476724220573585,Low Risk
9747-DDZOS,Female,50,Senior,No,0,Eldridge,95431,38.348884,-122.51699,363,Low,0,0,1,<6M,No Offer,Yes,No,3.84,Yes,Fiber Optic,1,2.0,No,No,Yes,No,No,No,No,Yes,0,4,Month-to-Month,3,No,Bank Withdrawal,0,73.5,73.5,0.0,0,3.84,77.34,0,77.34,0.0,0.04965089216446858,3328.3018867924525,0,Churned,1,Dissatisfaction,Network reliability,0.9936332380925079,Critical Risk
9750-BOOHV,Female,60,Senior,No,0,Torrance,90501,33.833699,-118.314387,40705,Very High,0,0,32,2-4Y,Offer C,No,No,0.0,Yes,DSL,0,18.0,Yes,No,No,No,No,No,No,Yes,0,3,One Year,2,No,Credit Card,0,30.15,927.65,0.0,0,0.0,927.65,0,28.9890625,0.0,0.0,1365.2830188679243,0,Stayed,0,Not Churned,Not Churned,0.09000318765368333,Low Risk
9752-ZNQUT,Female,51,Senior,No,0,Visalia,93291,36.391777,-119.372842,36718,Very High,0,0,1,<6M,Offer E,Yes,No,7.99,Yes,Cable,0,11.0,No,Yes,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,48.6,48.6,0.0,0,7.99,56.59,0,56.59,0.0,0.14119102314896625,2200.7547169811323,0,Joined,0,Not Churned,Not Churned,0.9896875984059093,Critical Risk
9753-OYLBX,Female,54,Senior,No,0,San Diego,92122,32.85723,-117.209774,34902,High,0,0,1,<6M,No Offer,Yes,No,8.56,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,20.5,20.5,0.0,0,8.56,29.06,0,29.06,0.0,0.29456297315898144,928.3018867924528,0,Joined,0,Not Churned,Not Churned,0.965812400055115,Critical Risk
9754-CLVZW,Female,40,Adult,Yes,3,Marysville,95901,39.19514,-121.503883,38091,Very High,4,1,26,2-4Y,Offer C,No,No,0.0,Yes,Cable,0,23.0,Yes,Yes,No,Yes,No,No,No,No,0,4,Month-to-Month,3,No,Credit Card,0,38.85,1025.15,0.0,30,0.0,1055.15,0,40.58269230769231,0.0,0.02843197649623276,1759.245283018868,0,Stayed,0,Not Churned,Not Churned,0.09422789844453434,Low Risk
9755-JHNMN,Female,37,Adult,No,0,Bakersfield,93304,35.339796,-119.023552,44588,Very High,0,0,49,4-6Y,No Offer,Yes,No,20.45,Yes,Cable,0,23.0,Yes,Yes,Yes,Yes,No,No,No,Yes,0,7,Two Year,1,No,Bank Withdrawal,0,67.4,3306.85,0.0,0,1002.05,4308.9,0,87.93673469387754,0.0,0.23255355195061386,3052.0754716981132,0,Stayed,0,Not Churned,Not Churned,0.04348539402292356,Low Risk
9758-MFWGD,Female,75,Elder,Yes,2,Hawthorne,90250,33.914775,-118.348083,93315,Very High,0,0,48,2-4Y,No Offer,No,No,0.0,Yes,DSL,0,19.0,No,Yes,No,No,No,No,No,Yes,0,3,One Year,2,No,Bank Withdrawal,0,29.9,1388.75,0.0,0,0.0,1388.75,0,28.932291666666668,0.0,0.0,1353.9622641509432,0,Stayed,0,Not Churned,Not Churned,0.1021483963113664,Low Risk
9761-XUJWD,Male,22,Young Adult,No,0,Fresno,93650,36.841655,-119.797113,3258,Medium,0,0,5,<6M,No Offer,Yes,No,8.6,Yes,DSL,0,59.0,No,Yes,No,Yes,No,Yes,Yes,Yes,2,5,Month-to-Month,3,Yes,Bank Withdrawal,1,65.6,339.9,0.0,0,43.0,382.9,0,76.58,0.0,0.11230086184382346,2970.5660377358486,0,Stayed,0,Not Churned,Not Churned,0.3450039354136654,Medium Risk
9762-YAQAA,Male,54,Senior,No,0,Seal Beach,90740,33.75462,-118.071128,24180,High,0,0,39,2-4Y,Offer C,Yes,Yes,36.93,Yes,Fiber Optic,1,12.0,No,Yes,No,No,No,No,No,Yes,0,5,One Year,2,No,Credit Card,0,81.4,3213.75,0.0,0,1440.27,4654.02,0,119.33384615384617,0.0,0.30946794384209775,3686.037735849057,0,Stayed,0,Not Churned,Not Churned,0.08953022194961792,Low Risk
9763-GRSKD,Male,37,Adult,Yes,2,Los Angeles,90012,34.065875,-118.238728,30596,High,1,0,13,1-2Y,Offer D,Yes,No,29.68,Yes,DSL,0,22.0,Yes,No,No,No,No,No,No,No,0,3,Month-to-Month,3,Yes,Mailed Check,0,49.95,587.45,0.0,150,385.84,1123.29,0,86.40692307692308,0.0,0.47702730372388247,2261.8867924528304,0,Stayed,0,Not Churned,Not Churned,0.32618645589913753,Medium Risk
9763-PDTKK,Female,59,Senior,No,0,San Jose,95112,37.343827,-121.883119,52334,Very High,0,0,4,<6M,Offer E,Yes,No,39.68,Yes,Fiber Optic,1,18.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,2,6,Month-to-Month,3,Yes,Bank Withdrawal,1,94.4,387.2,0.0,0,158.72,545.92,0,136.48,0.0,0.2907385697538101,4274.7169811320755,1,Churned,1,Competitor,Competitor had better devices,0.8504191039194896,Critical Risk
9764-REAFF,Female,60,Senior,Yes,0,Stonyford,95979,39.288127,-122.415841,844,Low,9,1,59,4-6Y,Offer B,Yes,No,26.99,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,No,Bank Withdrawal,0,18.4,1057.85,0.0,0,1592.41,2650.26,0,44.919661016949156,0.0,0.6008504825941605,833.2075471698112,0,Stayed,0,Not Churned,Not Churned,0.019191684948416495,Low Risk
9766-HGEDE,Female,33,Adult,Yes,0,Paradise,95969,39.69676,-121.644379,28318,High,3,1,17,1-2Y,Offer D,Yes,No,1.64,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,No,Mailed Check,0,19.35,307.0,10.57,0,27.88,324.31,0,19.077058823529413,0.03259227282538312,0.08596713021491782,876.2264150943396,0,Stayed,0,Not Churned,Not Churned,0.031134448965304828,Low Risk
9767-FFLEM,Male,63,Elder,No,0,Westmorland,92281,33.03679,-115.60503,2388,Medium,0,0,38,2-4Y,No Offer,Yes,No,35.04,Yes,Fiber Optic,1,2.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,Yes,Credit Card,0,69.5,2625.25,20.19,0,1331.52,3936.58,0,103.59421052631579,0.0051288173998750184,0.3382428402318764,3147.1698113207544,0,Stayed,0,Not Churned,Not Churned,0.3776988816106185,Medium Risk
9769-TSBZE,Female,54,Senior,No,3,Tupman,93276,35.316263,-119.402559,236,Low,0,0,70,4-6Y,No Offer,Yes,Yes,16.75,Yes,DSL,0,57.0,Yes,Yes,No,Yes,No,No,No,No,0,6,Two Year,1,No,Bank Withdrawal,0,66.0,4891.5,0.0,90,1172.5,6154.0,0,87.91428571428571,0.0,0.20515112122196946,2988.6792452830186,0,Stayed,0,Not Churned,Not Churned,0.02636095297765038,Low Risk
9770-KXGQU,Female,52,Senior,No,0,Moreno Valley,92555,33.907361,-117.109972,12743,Medium,0,0,53,4-6Y,No Offer,Yes,Yes,29.39,Yes,Fiber Optic,1,12.0,Yes,Yes,Yes,No,Yes,No,No,Yes,1,7,One Year,2,No,Credit Card,0,98.6,5311.85,0.0,0,1557.67,6869.52,0,129.6135849056604,0.0,0.2267509229174673,4464.905660377358,1,Stayed,0,Not Churned,Not Churned,0.12035880537571064,Low Risk
9770-LXDBK,Female,42,Adult,No,0,Los Angeles,90006,34.048013,-118.293953,62784,Very High,0,0,3,<6M,Offer E,Yes,No,14.79,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,20.4,63.15,0.0,0,44.37,107.52,0,35.839999999999996,0.0,0.4126674107142857,923.7735849056603,0,Joined,0,Not Churned,Not Churned,0.9636791774772366,Critical Risk
9773-PEQBZ,Male,43,Adult,No,0,Lake Elsinore,92530,33.655421,-117.391751,38519,Very High,0,0,10,6-12M,No Offer,Yes,Yes,15.6,Yes,Fiber Optic,1,22.0,No,Yes,No,No,No,No,No,Yes,0,5,Month-to-Month,3,No,Bank Withdrawal,0,79.85,797.25,0.0,0,156.0,953.25,0,95.325,0.0,0.16365066876475218,3615.849056603773,0,Stayed,0,Not Churned,Not Churned,0.6689076003118264,High Risk
9774-NRNAU,Male,77,Elder,Yes,0,Cabazon,92230,33.929812,-116.76058,2355,Medium,5,1,27,2-4Y,No Offer,Yes,Yes,33.57,Yes,DSL,0,21.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,2,7,One Year,2,Yes,Bank Withdrawal,1,84.8,2309.55,0.0,0,906.39,3215.94,0,119.10888888888888,0.0,0.28184294483106026,3839.9999999999995,0,Stayed,0,Not Churned,Not Churned,0.03851349247040409,Low Risk
9776-CLUJA,Female,69,Elder,Yes,0,Sacramento,95829,38.486502,-121.334051,11396,Medium,1,0,51,4-6Y,No Offer,Yes,Yes,17.87,Yes,Fiber Optic,1,9.0,Yes,No,No,No,No,No,No,Yes,0,5,Month-to-Month,3,Yes,Bank Withdrawal,1,77.5,3807.35,0.0,0,911.37,4718.72,0,92.52392156862746,0.0,0.19313924115014242,3509.433962264151,0,Churned,1,Competitor,Competitor offered more data,0.8573375738069149,Critical Risk
9776-OJUZI,Female,69,Elder,No,0,Lost Hills,93249,35.637715,-119.893068,2502,Medium,0,0,65,4-6Y,No Offer,Yes,Yes,32.41,Yes,Fiber Optic,1,21.0,No,Yes,Yes,No,Yes,No,No,Yes,1,6,Two Year,1,Yes,Bank Withdrawal,1,95.45,6223.3,0.0,0,2106.65,8329.95,0,128.15307692307692,0.0,0.2529006776751361,4322.264150943396,1,Stayed,0,Not Churned,Not Churned,0.10722906104183381,Low Risk
9777-IQHWP,Male,53,Senior,Yes,1,Greenfield,93927,36.248708,-121.386617,14204,Medium,2,0,64,4-6Y,No Offer,Yes,Yes,30.82,Yes,Fiber Optic,1,11.0,Yes,No,Yes,No,No,Yes,Yes,Yes,2,6,Two Year,1,No,Bank Withdrawal,0,93.4,5822.3,0.0,0,1972.48,7794.78,0,121.7934375,0.0,0.2530514010658415,4229.433962264151,1,Stayed,0,Not Churned,Not Churned,0.03738138851511428,Low Risk
9777-WJJPR,Male,46,Senior,Yes,0,Sacramento,95842,38.687367,-121.34848,31373,High,9,1,31,2-4Y,No Offer,Yes,Yes,29.77,Yes,Fiber Optic,1,12.0,No,No,Yes,No,Yes,No,No,Yes,1,5,Month-to-Month,3,No,Credit Card,0,88.65,2683.2,0.0,0,922.87,3606.07,0,116.32483870967742,0.0,0.2559212660874581,4014.33962264151,0,Stayed,0,Not Churned,Not Churned,0.12808163577426393,Low Risk
9778-OGKQZ,Male,55,Senior,Yes,0,Fresno,93727,36.751489,-119.68072,54701,Very High,8,1,72,4-6Y,No Offer,Yes,Yes,5.32,Yes,DSL,0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3,7,Two Year,1,Yes,Credit Card,0,92.0,6782.15,0.0,10,383.04,7175.19,0,99.65541666666667,0.0,0.05477764351884759,4166.037735849057,1,Stayed,0,Not Churned,Not Churned,0.006401904078549736,Low Risk
9779-DPNEJ,Female,59,Senior,Yes,3,Nipton,92364,35.478736,-115.516984,162,Low,5,1,22,1-2Y,Offer D,Yes,No,33.46,Yes,Fiber Optic,1,29.0,No,No,No,No,No,Yes,Yes,Yes,2,3,Month-to-Month,3,Yes,Bank Withdrawal,1,80.15,1790.65,0.0,0,736.12,2526.77,0,114.85318181818182,0.0,0.2913284549048786,3629.433962264151,0,Stayed,0,Not Churned,Not Churned,0.10469936570270287,Low Risk
9780-FKVVF,Male,60,Senior,No,0,Firebaugh,93622,36.785618,-120.625382,9491,Medium,0,0,6,<6M,Offer E,Yes,No,20.11,Yes,DSL,0,5.0,Yes,No,No,No,No,Yes,Yes,Yes,2,4,Month-to-Month,3,Yes,Bank Withdrawal,1,59.15,336.7,0.0,0,120.66,457.36,0,76.22666666666667,0.0,0.26381843624278467,2678.4905660377353,0,Stayed,0,Not Churned,Not Churned,0.3642608607955413,Medium Risk
9782-LGXMC,Female,35,Adult,Yes,1,Walnut Creek,94598,37.916648,-122.008483,26022,High,6,1,49,4-6Y,No Offer,Yes,No,35.29,Yes,DSL,0,28.0,Yes,No,Yes,Yes,No,No,No,Yes,0,6,Month-to-Month,3,No,Bank Withdrawal,0,61.75,3024.15,0.0,0,1729.21,4753.36,0,97.0073469387755,0.0,0.36378687917599345,2796.2264150943397,0,Stayed,0,Not Churned,Not Churned,0.00390720363840825,Low Risk
9786-IJYDL,Female,49,Senior,No,0,Redway,95560,40.142256,-123.852927,1851,Low,0,0,35,2-4Y,No Offer,Yes,Yes,30.5,Yes,Fiber Optic,1,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,Yes,Credit Card,0,113.2,3914.05,0.0,0,1067.5,4981.55,0,142.33,0.0,0.21429073280404692,5126.037735849057,1,Stayed,0,Not Churned,Not Churned,0.21176150454798137,Low Risk
9786-YWNHU,Female,62,Elder,Yes,2,Fontana,92336,34.136367,-117.460803,54586,Very High,6,1,63,4-6Y,Offer B,Yes,No,1.18,Yes,DSL,0,27.0,Yes,Yes,Yes,Yes,No,No,No,No,0,6,Two Year,1,No,Credit Card,0,63.55,4014.2,0.0,90,74.34,4178.54,0,66.32603174603175,0.0,0.039329526581054625,2877.7358490566035,0,Stayed,0,Not Churned,Not Churned,0.00933048696580646,Low Risk
9787-XVQIU,Male,38,Adult,No,0,Sugarloaf,92386,34.243088,-116.830015,1834,Low,0,0,1,<6M,Offer E,Yes,Yes,39.44,Yes,Fiber Optic,1,18.0,No,No,No,No,No,No,No,No,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,75.3,75.3,0.0,0,39.44,114.74,0,114.74,0.0,0.3437336587066411,3409.8113207547167,0,Churned,1,Attitude,Attitude of support person,0.9993107946351633,Critical Risk
9788-HNGUT,Male,45,Adult,Yes,0,Cabazon,92230,33.929812,-116.76058,2355,Medium,9,1,72,4-6Y,Offer A,Yes,Yes,17.87,Yes,Fiber Optic,1,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,Yes,Credit Card,0,116.95,8594.4,0.0,0,1286.64,9881.04,0,137.23666666666668,0.0,0.1302130140147191,5295.8490566037735,1,Stayed,0,Not Churned,Not Churned,0.007121297876769348,Low Risk
9788-YTFGE,Male,47,Senior,No,0,Fortuna,95540,40.584991,-124.121504,12241,Medium,0,0,7,6-12M,No Offer,Yes,No,13.86,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Credit Card,0,19.95,147.5,0.0,0,97.02,244.52,0,34.931428571428576,0.0,0.3967773597251758,903.3962264150942,0,Stayed,0,Not Churned,Not Churned,0.09793149464298649,Low Risk
9793-WECQC,Male,53,Senior,No,0,Foresthill,95631,39.031876,-120.811141,5714,Medium,0,0,23,1-2Y,No Offer,Yes,No,48.21,Yes,Fiber Optic,1,23.0,No,Yes,No,No,Yes,Yes,Yes,Yes,3,4,Month-to-Month,3,No,Credit Card,0,0.0,2192.9,0.0,0,1108.83,3301.73,1,143.55347826086955,0.0,0.33583303298573774,0.0,0,Stayed,0,Not Churned,Not Churned,0.434684451922151,Medium Risk
9795-NREXC,Female,41,Adult,Yes,0,Stockton,95212,38.049457,-121.21653,6951,Medium,5,1,64,4-6Y,Offer B,Yes,Yes,11.85,Yes,DSL,0,2.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,7,Two Year,1,Yes,Credit Card,0,85.0,5484.4,0.0,0,758.4,6242.8,0,97.54375,0.0,0.12148394950983532,3849.056603773585,0,Stayed,0,Not Churned,Not Churned,0.011090975050516537,Low Risk
9795-SHUHB,Female,26,Young Adult,Yes,0,The Sea Ranch,95497,38.696659,-123.436861,752,Low,9,1,66,4-6Y,No Offer,Yes,No,24.27,Yes,Cable,0,59.0,Yes,Yes,No,Yes,No,No,No,Yes,0,6,Two Year,1,Yes,Credit Card,0,58.2,3810.8,0.0,0,1601.82,5412.62,0,82.00939393939393,0.0,0.2959417066041954,2635.471698113208,0,Stayed,0,Not Churned,Not Churned,0.0022745873149658644,Low Risk
9795-VOWON,Male,23,Young Adult,No,0,Los Angeles,90016,34.028331,-118.354338,46984,Very High,0,0,7,6-12M,Offer E,No,No,0.0,Yes,Cable,0,48.0,No,No,No,No,No,No,No,Yes,0,2,One Year,2,Yes,Credit Card,0,24.35,150.85,0.0,0,0.0,150.85,0,21.55,0.0,0.0,1102.6415094339625,0,Stayed,0,Not Churned,Not Churned,0.18454052740730756,Low Risk
